dataset,model,sc_method,label,w_baseline,w_platform,w_provider,w_civic,ndcg,platform,provider,civic,jsd_raw,ild_raw,geo_ild_km_raw,poplift_raw,gini_raw,elapsed_s
yelpphl,LightGCN,schulze,random_18,1.0,1.3864468872419153,1.2834065387054405,0.3301465740526442,0.04631537245003422,0.9699128186118811,0.9033161074972607,0.13982581788631265,0.030087181388118903,0.9033161074972607,2.1788848801623844,0.6755352458088599,0.8253993236090423,132.30804014205933
yelpphl,LightGCN,schulze,random_19,1.0,0.850850586661415,1.6280391035284898,0.5211103098100951,0.04223823615684152,0.9398047447308955,0.9324520190108562,0.11252802068697723,0.06019525526910454,0.9324520190108562,2.5952015856852135,0.38149550395398174,0.7750484809308338,128.09922647476196
yelpphl,LightGCN,schulze,random_20,1.0,2.2338144869183196,0.0914516587800896,0.6747338543015913,0.04312593436888954,0.9877129050066723,0.9059167598029381,0.13645254740806703,0.012287094993327651,0.9059167598029381,2.265675012511683,0.5810129279372632,0.8218854632153866,132.4277000427246
yelpphl,LightGCN,schulze,random_21,1.0,1.481883409085342,1.0461382382025834,0.47197835271207467,0.047047650552172214,0.9741496412631975,0.9036428413958174,0.13864706581241218,0.02585035873680252,0.9036428413958174,2.214532991639717,0.6520875071852335,0.8262477164778955,132.09568524360657
yelpphl,LightGCN,schulze,random_22,1.0,0.2193800590811564,2.634889428936235,0.14573051198260872,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,132.24636721611023
yelpphl,LightGCN,schulze,random_23,1.0,0.04147500267640803,2.7787113177439293,0.17981367957966318,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,132.4199767112732
yelpphl,LightGCN,schulze,random_24,1.0,0.9477330693035887,0.3408321430647074,1.7114347876317035,0.044537317071448576,0.8810142324061868,0.8999958118076553,0.2776603394573368,0.11898576759381321,0.8999958118076553,1.434878775763296,0.7032841501430264,0.8447815781831127,129.2039041519165
yelpphl,LightGCN,schulze,random_25,1.0,0.6263358911932462,0.25403074627734373,2.1196333625294104,0.037267364033700866,0.8889825020528626,0.9041121259034589,1.0,0.1110174979471375,0.9041121259034589,0.23225126047358144,0.3285288064390576,0.8160638168310802,131.87894916534424
yelpphl,LightGCN,schulze,random_26,1.0,2.424986135327297,0.20663780489450154,0.36837605977820165,0.04312593436888954,0.9877129050066723,0.9059167598029381,0.13645254740806703,0.012287094993327651,0.9059167598029381,2.265675012511683,0.5810129279372632,0.8218854632153866,131.2281472682953
yelpphl,LightGCN,schulze,random_27,1.0,0.44007020323868196,2.330211142566606,0.229718654194712,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,131.32394814491272
yelpphl,LightGCN,schulze,random_28,1.0,1.1280288177372186,0.4991568738905121,1.372814308372269,0.046996009936420974,0.9191467845674041,0.8976579332126542,0.19463839967986477,0.08085321543259597,0.8976579332126542,1.675545217055226,0.7475625841178537,0.8359751927526863,129.40762662887573
yelpphl,LightGCN,schulze,random_29,1.0,0.6963120348822378,0.33450852390780583,1.9691794412099566,0.037178305897349294,0.8896642664694129,0.9045211300917467,0.9841147814947955,0.11033573353058716,0.9045211300917467,0.23749724492472105,0.33102290450403443,0.8155642992983145,132.40871000289917
yelpphl,LightGCN,schulze,random_30,1.0,1.6256817189416508,0.027008213143088065,1.3473100679152612,0.04652217276688677,0.9673046367051197,0.899756430433847,0.1451475942209195,0.03269536329488027,0.899756430433847,2.079344756329933,0.6918020712334116,0.8330091902981929,132.29183793067932
yelpphl,LightGCN,schulze,random_31,1.0,0.2239225946365167,2.596258857414478,0.17981854794900584,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,132.08286905288696
yelpphl,LightGCN,schulze,random_32,1.0,0.9935248457341697,0.18535415101699973,1.8211210032488307,0.04404208719532638,0.8805016170121007,0.8995766740821194,0.29357632594931016,0.11949838298789925,0.8995766740821194,1.4001434854138946,0.7010844747969517,0.8420361054120645,129.10774731636047
yelpphl,LightGCN,schulze,random_33,1.0,1.1003276778589908,0.3131955552470993,1.58647676689391,0.046149174176462755,0.8839923996682773,0.9003982904867361,0.24674791469543253,0.1160076003317227,0.9003982904867361,1.5234021102941586,0.7057340983959005,0.8521973337830115,128.14640259742737
yelpphl,LightGCN,schulze,random_34,1.0,0.5098546523982519,0.4377863184986813,2.052359029103067,0.037267364033700866,0.8889825020528626,0.9041121259034589,1.0,0.1110174979471375,0.9041121259034589,0.23225126047358144,0.3285288064390576,0.8160638168310802,131.1005859375
yelpphl,LightGCN,schulze,random_35,1.0,0.6020910781310969,1.4865721914394034,0.9113367304294998,0.04492246503543562,0.9045556860867795,0.905261345493613,0.19598025639822356,0.09544431391322049,0.905261345493613,1.660284166941611,0.725529428901187,0.8236069812540401,128.97713255882263
yelpphl,LightGCN,schulze,random_36,1.0,1.5800020251711189,1.0992908289041357,0.3207071459247456,0.045607632910973285,0.9818288705033272,0.9049385797673265,0.1379403530848008,0.018171129496672808,0.9049385797673265,2.2304645505609426,0.6076499122075769,0.8221781287765941,132.55619406700134
yelpphl,LightGCN,schulze,random_37,1.0,0.45870639345964936,1.409044319969842,1.1322492865705085,0.04408446716327647,0.8954999786574143,0.904167017564636,0.20164565770074394,0.10450002134258578,0.904167017564636,1.5466935105809825,0.7533287621172821,0.8349345624537441,128.9596128463745
yelpphl,LightGCN,schulze,random_38,1.0,0.9125973555395739,0.7967963587281275,1.2906062857322986,0.046889106858627815,0.9071705015899026,0.8952547522622426,0.20715788615826486,0.09282949841009738,0.8952547522622426,1.5862434426878858,0.811495204107696,0.837839670985451,130.06141304969788
yelpphl,LightGCN,schulze,random_39,1.0,0.4086881768703151,2.367131067255523,0.22418075587416192,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,132.07693481445312
